school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,building_name,_schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta
2015-16,X125,08X562,Blueprint Middle School,X562,1111 PUGSLEY AVENUE,X,8.0,301.0,1111 PUGSLEY AVENUE CONSOLIDATED LOCATION,2,J.H.S. 125 Henry Hudson |  Blueprint Middle School |  1111 PUGSLEY AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10472.0,40.829232,-73.856734,9.0,18.0,4001.0,2025717.0,2037900040.0,Soundview-Bruckner                                                         
2015-16,X175,11X175,P.S. 175 City Island,X175,200 CITY ISLAND AVENUE,X,11.0,327.0,,1,P.S. 175 City Island,0.0,0.0,0.0,0.0,0.0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BRONX,10464.0,40.843873,-73.785219,10.0,13.0,516.0,2082444.0,2056410280.0,Pelham Bay-Country Club-City Island                                        
2015-16,X125,08X125,J.H.S. 125 Henry Hudson,X125,1111 PUGSLEY AVENUE,X,8.0,373.0,1111 PUGSLEY AVENUE CONSOLIDATED LOCATION,2,J.H.S. 125 Henry Hudson |  Blueprint Middle School |  1111 PUGSLEY AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10472.0,40.829232,-73.856734,9.0,18.0,4001.0,2025717.0,2037900040.0,Soundview-Bruckner                                                         
2015-16,X123,08X337,The School for Inquiry and Social Justice,X337,1025 MORRISON AVENUE,X,8.0,475.0,1025 MORRISON AVENUE CONSOLIDATED LOCATION,2,J.H.S. 123 James M. Kieran |  The School for Inquiry and Social Justice |  1025 MORRISON AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10472.0,40.825403,-73.873666,9.0,18.0,48.0,2087014.0,2037180001.0,Soundview-Bruckner                                                         
2015-16,X123,08X123,J.H.S. 123 James M. Kieran,X123,1025 MORRISON AVENUE,X,8.0,343.0,1025 MORRISON AVENUE CONSOLIDATED LOCATION,2,J.H.S. 123 James M. Kieran |  The School for Inquiry and Social Justice |  1025 MORRISON AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10472.0,40.825403,-73.873666,9.0,18.0,48.0,2087014.0,2037180001.0,Soundview-Bruckner                                                         
2015-16,X122,10X310,P.S. 310 Marble Hill,X310,260 W KINGSBRIDGE RD,X,10.0,824.0,,1,P.S. 310 Marble Hill,0.0,1.0,0.0,0.0,1.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10463.0,40.872895,-73.905244,7.0,14.0,269.0,2096486.0,2032390041.0,Kingsbridge Heights                                                        
2015-16,X121,11X121,P.S. 121 Throop,X121,2750 THROOP AVENUE,X,11.0,958.0,,1,P.S. 121 Throop,0.0,1.0,2.0,1.0,0.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10469.0,40.86608,-73.850982,11.0,13.0,348.0,2054253.0,2045260001.0,Allerton-Pelham Gardens                                                    
2015-16,X120,08X301,M.S. 301 Paul L. Dunbar,X301,890 CAULDWELL AVENUE,X,8.0,202.0,,1,M.S. 301 Paul L. Dunbar,1.0,3.0,7.0,2.0,2.0,2C,1-250,0.24,0.71,1.71,0.51,0.32,BRONX,10456.0,40.822474,-73.907194,3.0,16.0,185.0,2004496.0,2026310048.0,Morrisania-Melrose                                                         
2015-16,X119,08X119,P.S. 119,X119,1075 PUGSLEY AVENUE,X,8.0,979.0,,1,P.S. 119,0.0,0.0,2.0,0.0,0.0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BRONX,10472.0,40.828518,-73.856569,9.0,18.0,4001.0,2025696.0,2037890021.0,Soundview-Bruckner                                                         
2015-16,X118,10X118,MS 118(XW),X118,577 EAST 179 STREET,X,10.0,1156.0,,1,MS 118(XW),3.0,6.0,15.0,2.0,5.0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BRONX,10457.0,40.848339,-73.89308,6.0,15.0,37504.0,2011995.0,2030690001.0,East Tremont                                                               
2015-16,X117,,1865 MORRIS AVENUE CONSOLIDATED LOCATION,,1865 MORRIS AVENUE,X,9.0,904.0,1865 MORRIS AVENUE CONSOLIDATED LOCATION,2,I.S. 117 Joseph H. Wade |  Young Women's Leadership School of the Bronx |  1865 MORRIS AVENUE CONSOLIDATED LOCATION,0.0,3.0,2.0,1.0,2.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10453.0,40.848516,-73.908427,5.0,14.0,23301.0,2007902.0,2028270001.0,Mount Hope                                                                 
2015-16,X117,09X568,Young Women's Leadership School of the Bronx,X568,1865 MORRIS AVENUE,X,9.0,329.0,1865 MORRIS AVENUE CONSOLIDATED LOCATION,2,I.S. 117 Joseph H. Wade |  Young Women's Leadership School of the Bronx |  1865 MORRIS AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10453.0,40.848516,-73.908427,5.0,14.0,23301.0,2007902.0,2028270001.0,Mount Hope                                                                 
2015-16,X117,09X117,I.S. 117 Joseph H. Wade,X117,1865 MORRIS AVENUE,X,9.0,575.0,1865 MORRIS AVENUE CONSOLIDATED LOCATION,2,I.S. 117 Joseph H. Wade |  Young Women's Leadership School of the Bronx |  1865 MORRIS AVENUE CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,BRONX,10453.0,40.848516,-73.908427,5.0,14.0,23301.0,2007902.0,2028270001.0,Mount Hope                                                                 
2015-16,X116,,977 FOX STREET CONSOLIDATED LOCATION,,977 FOX STREET,X,12.0,1007.0,977 FOX STREET CONSOLIDATED LOCATION,3,School of Performing Arts | Entrada Academy | South Bronx Classical Charter School | 977 FOX STREET CONSOLIDATED LOCATION,0.0,2.0,5.0,0.0,2.0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BRONX,10459.0,40.822443,-73.893902,2.0,17.0,159.0,2005660.0,2027140004.0,Hunts Point                                                                
2015-16,X116,84X346      ,South Bronx Classical Charter School,X346,977 FOX STREET,X,12.0,440.0,977 FOX STREET CONSOLIDATED LOCATION,3,School of Performing Arts | Entrada Academy | South Bronx Classical Charter School | 977 FOX STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10459.0,40.822443,-73.893902,2.0,17.0,159.0,2005660.0,2027140004.0,Hunts Point                                                                
2015-16,X116,12X384,Entrada Academy,X384,977 FOX STREET,X,12.0,254.0,977 FOX STREET CONSOLIDATED LOCATION,3,School of Performing Arts | Entrada Academy | South Bronx Classical Charter School | 977 FOX STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10459.0,40.822443,-73.893902,2.0,17.0,159.0,2005660.0,2027140004.0,Hunts Point                                                                
2015-16,X116,12X217,School of Performing Arts,X217,977 FOX STREET,X,12.0,313.0,977 FOX STREET CONSOLIDATED LOCATION,3,School of Performing Arts | Entrada Academy | South Bronx Classical Charter School | 977 FOX STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10459.0,40.822443,-73.893902,2.0,17.0,159.0,2005660.0,2027140004.0,Hunts Point                                                                
2015-16,X115,,120 EAST 184 STREET CONSOLIDATED LOCATION,,120 EAST 184 STREET,X,10.0,778.0,120 EAST 184 STREET CONSOLIDATED LOCATION,2,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE |  East Fordham Academy for the Arts |  120 EAST 184 STREET CONSOLIDATED LOCATION,0.0,2.0,6.0,0.0,1.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10468.0,40.859752,-73.900161,5.0,14.0,23703.0,2013899.0,2031720046.0,Fordham South                                                              
2015-16,X115,10X459,East Fordham Academy for the Arts,X459,120 EAST 184 STREET,X,10.0,323.0,120 EAST 184 STREET CONSOLIDATED LOCATION,2,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE |  East Fordham Academy for the Arts |  120 EAST 184 STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10468.0,40.859752,-73.900161,5.0,14.0,23703.0,2013899.0,2031720046.0,Fordham South                                                              
2015-16,X115,10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,X363,120 EAST 184 STREET,X,10.0,455.0,120 EAST 184 STREET CONSOLIDATED LOCATION,2,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE |  East Fordham Academy for the Arts |  120 EAST 184 STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10468.0,40.859752,-73.900161,5.0,14.0,23703.0,2013899.0,2031720046.0,Fordham South                                                              
2015-16,X123,,1025 MORRISON AVENUE CONSOLIDATED LOCATION,,1025 MORRISON AVENUE,X,8.0,818.0,1025 MORRISON AVENUE CONSOLIDATED LOCATION,2,J.H.S. 123 James M. Kieran |  The School for Inquiry and Social Justice |  1025 MORRISON AVENUE CONSOLIDATED LOCATION,0.0,2.0,4.0,1.0,1.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10472.0,40.825403,-73.873666,9.0,18.0,48.0,2087014.0,2037180001.0,Soundview-Bruckner                                                         
2015-16,X114,09X114,P.S. X114 - Luis Llorens Torres Schools,X114,1155 CROMWELL AVENUE,X,9.0,790.0,,1,P.S. X114 - Luis Llorens Torres Schools,0.0,2.0,1.0,1.0,1.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10452.0,40.834749,-73.923081,4.0,16.0,63.0,2003022.0,2024950100.0,West Concourse                                                             
2015-16,X113,,3710 BARNES AVENUE CONSOLIDATED LOCATION,,3710 BARNES AVENUE,X,11.0,965.0,3710 BARNES AVENUE CONSOLIDATED LOCATION,4,Globe School for Environmental Research |  The Forward School |  The Young Scholars Academy of The Bronx |  School of Diplomacy |  3710 BARNES AVENUE CONSOLIDATED LOCATION,1.0,18.0,15.0,5.0,10.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10467.0,40.880873,-73.860904,12.0,12.0,390.0,2058396.0,2046750020.0,Williamsbridge-Olinville                                                   
2015-16,X113,11X370,School of Diplomacy,X370,3710 BARNES AVENUE,X,11.0,232.0,3710 BARNES AVENUE CONSOLIDATED LOCATION,4,Globe School for Environmental Research |  The Forward School |  The Young Scholars Academy of The Bronx |  School of Diplomacy |  3710 BARNES AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,BRONX,10467.0,40.880873,-73.860904,12.0,12.0,390.0,2058396.0,2046750020.0,Williamsbridge-Olinville                                                   
2015-16,X113,11X289,The Young Scholars Academy of The Bronx,X289,3710 BARNES AVENUE,X,11.0,288.0,3710 BARNES AVENUE CONSOLIDATED LOCATION,4,Globe School for Environmental Research |  The Forward School |  The Young Scholars Academy of The Bronx |  School of Diplomacy |  3710 BARNES AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10467.0,40.880873,-73.860904,12.0,12.0,390.0,2058396.0,2046750020.0,Williamsbridge-Olinville                                                   
2015-16,X113,11X287,The Forward School,X287,3710 BARNES AVENUE,X,11.0,248.0,3710 BARNES AVENUE CONSOLIDATED LOCATION,4,Globe School for Environmental Research |  The Forward School |  The Young Scholars Academy of The Bronx |  School of Diplomacy |  3710 BARNES AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,BRONX,10467.0,40.880873,-73.860904,12.0,12.0,390.0,2058396.0,2046750020.0,Williamsbridge-Olinville                                                   
2015-16,X113,11X272,Globe School for Environmental Research,X272,3710 BARNES AVENUE,X,11.0,197.0,3710 BARNES AVENUE CONSOLIDATED LOCATION,4,Globe School for Environmental Research |  The Forward School |  The Young Scholars Academy of The Bronx |  School of Diplomacy |  3710 BARNES AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,BRONX,10467.0,40.880873,-73.860904,12.0,12.0,390.0,2058396.0,2046750020.0,Williamsbridge-Olinville                                                   
2015-16,X112,11X112,P.S. 112 Bronxwood,X112,1925 SCHIEFFELIN AVENUE,X,11.0,419.0,,1,P.S. 112 Bronxwood,0.0,0.0,1.0,0.0,0.0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BRONX,10466.0,40.885008,-73.843193,12.0,12.0,458.0,2065991.0,2049050500.0,Eastchester-Edenwald-Baychester                                            
2015-16,X111,11X111,P.S. 111 Seton Falls,X111,3740 BAYCHESTER AVENUE,X,11.0,753.0,,2,P.S. 111 Seton Falls I Bronx Charter School for Better Learning,0.0,0.0,1.0,0.0,0.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10466.0,40.884343,-73.840254,12.0,12.0,484.0,2065992.0,2049160001.0,Eastchester-Edenwald-Baychester                                            
2015-16,X110,,580 CROTONA PARK SOUTH CONSOLIDATED LOCATION,,580 CROTONA PARK SOUTH,X,9.0,847.0,580 CROTONA PARK SOUTH CONSOLIDATED LOCATION,2,P.S. 110 Theodore Schoenfeld |  Mott Hall III |  580 CROTONA PARK SOUTH CONSOLIDATED LOCATION,0.0,1.0,2.0,1.0,0.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10456.0,40.835286,-73.900751,3.0,16.0,149.0,2009718.0,2029320001.0,Morrisania-Melrose                                                         
2015-16,X110,09X128,Mott Hall III,X128,580 CROTONA PARK SOUTH,X,9.0,371.0,580 CROTONA PARK SOUTH CONSOLIDATED LOCATION,2,P.S. 110 Theodore Schoenfeld |  Mott Hall III |  580 CROTONA PARK SOUTH CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10456.0,40.835286,-73.900751,3.0,16.0,149.0,2009718.0,2029320001.0,Morrisania-Melrose                                                         
2015-16,X110,09X110,P.S. 110 Theodore Schoenfeld,X110,580 CROTONA PARK SOUTH,X,9.0,476.0,580 CROTONA PARK SOUTH CONSOLIDATED LOCATION,2,P.S. 110 Theodore Schoenfeld |  Mott Hall III |  580 CROTONA PARK SOUTH CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10456.0,40.835286,-73.900751,3.0,16.0,149.0,2009718.0,2029320001.0,Morrisania-Melrose                                                         
2015-16,X109,09X109,P.S. 109 Sedgwick,X109,1771 POPHAM AVENUE,X,9.0,769.0,,1,P.S. 109 Sedgwick,0.0,0.0,3.0,0.0,0.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10453.0,40.851414,-73.918533,5.0,14.0,20502.0,2094549.0,2028770393.0,University Heights-Morris Heights                                          
2015-16,X107,08X107,P.S. 107,X107,1695 SEWARD AVENUE,X,8.0,526.0,,1,P.S. 107,0.0,2.0,0.0,2.0,0.0,2C,1-250,0.24,0.71,1.71,0.51,0.32,BRONX,10473.0,40.818467,-73.868372,9.0,18.0,20.0,2021972.0,2035910050.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X106,11X106,P.S. 106 Parkchester,X106,2120 ST RAYMOND'S AVENUE,X,11.0,1170.0,,1,P.S. 106 Parkchester,0.0,1.0,4.0,1.0,0.0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BRONX,10462.0,40.837524,-73.8548,9.0,18.0,222.0,2041211.0,2039460007.0,Parkchester                                                                
2015-16,X105,11X105,P.S. 105 Sen Abraham Bernstein,X105,725 BRADY AVENUE,X,11.0,1258.0,,1,P.S. 105 Sen Abraham Bernstein,0.0,0.0,2.0,0.0,0.0,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,BRONX,10462.0,40.852398,-73.866617,11.0,13.0,22404.0,2048794.0,2042880001.0,Pelham Parkway                                                             
2015-16,X104,09X199,P.S. 199X - The Shakespeare School,X199,1449 SHAKESPEARE AVENUE,X,9.0,806.0,,1,P.S. 199X - The Shakespeare School,0.0,0.0,2.0,0.0,0.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10452.0,40.842943,-73.920563,4.0,16.0,21302.0,2088263.0,2028730027.0,Highbridge                                                                 
2015-16,X103,11X103,P.S. 103 Hector Fontanez,X103,4125 CARPENTER AVENUE,X,11.0,1170.0,,1,P.S. 103 Hector Fontanez,0.0,0.0,1.0,0.0,0.0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BRONX,10466.0,40.892151,-73.861466,12.0,12.0,420.0,2062883.0,2048230001.0,Williamsbridge-Olinville                                                   
2015-16,X102,,1827 ARCHER STREET CONSOLIDATED LOCATION,,1827 ARCHER STREET,X,12.0,1301.0,1827 ARCHER STREET CONSOLIDATED LOCATION,3,  Archer Elementary School |  PS 536 |  Bronx Little School |  1827 ARCHER STREET CONSOLIDATED LOCATION,0.0,1.0,1.0,1.0,0.0,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,BRONX,10460.0,40.837631,-73.866036,9.0,18.0,21601.0,2028640.0,2039210030.0,West Farms-Bronx River                                                     
2015-16,X102,12X691,Bronx Little School,X691,1827 ARCHER STREET,X,12.0,342.0,1827 ARCHER STREET CONSOLIDATED LOCATION,3,  Archer Elementary School |  PS 536 |  Bronx Little School |  1827 ARCHER STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10460.0,40.837631,-73.866036,9.0,18.0,21601.0,2028640.0,2039210030.0,West Farms-Bronx River                                                     
2015-16,X102,12X536,PS 536,X536,1827 ARCHER STREET,X,12.0,438.0,1827 ARCHER STREET CONSOLIDATED LOCATION,3,  Archer Elementary School |  PS 536 |  Bronx Little School |  1827 ARCHER STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10460.0,40.837631,-73.866036,9.0,18.0,21601.0,2028640.0,2039210030.0,West Farms-Bronx River                                                     
2015-16,X102,12X531,Archer Elementary School,X531,1827 ARCHER STREET,X,12.0,521.0,1827 ARCHER STREET CONSOLIDATED LOCATION,3,  Archer Elementary School |  PS 536 |  Bronx Little School |  1827 ARCHER STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,BRONX,10460.0,40.837631,-73.866036,9.0,18.0,21601.0,2028640.0,2039210030.0,West Farms-Bronx River                                                     
2015-16,X101,,2750 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,2750 LAFAYETTE AVENUE,X,8.0,1523.0,2750 LAFAYETTE AVENUE CONSOLIDATED LOCATION,3,P.S. X010 |  M.S. X101 Edward R. Byrne |  P.S. 304 Early Childhood School |  2750 LAFAYETTE AVENUE CONSOLIDATED LOCATION,0.0,1.0,0.0,1.0,0.0,8C,1501-1750,0.59,2.3,4.8,1.36,1.17,BRONX,10465.0,40.827471,-73.829753,10.0,13.0,152.0,2080231.0,2055470001.0,Schuylerville-Throgs Neck-Edgewater Park                                   
2015-16,X101,75X010,P.S. X010,X010,2750 LAFAYETTE AVENUE,X,8.0,508.0,2750 LAFAYETTE AVENUE CONSOLIDATED LOCATION,3,P.S. X010 |  M.S. X101 Edward R. Byrne |  P.S. 304 Early Childhood School |  2750 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,BRONX,10465.0,40.827471,-73.829753,10.0,13.0,152.0,2080231.0,2055470001.0,Schuylerville-Throgs Neck-Edgewater Park                                   
2015-16,X101,08X304,P.S. 304 Early Childhood School,X304,2750 LAFAYETTE AVENUE,X,8.0,519.0,2750 LAFAYETTE AVENUE CONSOLIDATED LOCATION,3,P.S. X010 |  M.S. X101 Edward R. Byrne |  P.S. 304 Early Childhood School |  2750 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,BRONX,10465.0,40.827471,-73.829753,10.0,13.0,152.0,2080231.0,2055470001.0,Schuylerville-Throgs Neck-Edgewater Park                                   
2015-16,X101,08X101,M.S. X101 Edward R. Byrne,X101,2750 LAFAYETTE AVENUE,X,8.0,496.0,2750 LAFAYETTE AVENUE CONSOLIDATED LOCATION,3,P.S. X010 |  M.S. X101 Edward R. Byrne |  P.S. 304 Early Childhood School |  2750 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10465.0,40.827471,-73.829753,10.0,13.0,152.0,2080231.0,2055470001.0,Schuylerville-Throgs Neck-Edgewater Park                                   
2015-16,X100,08X100,P.S. 100 Isaac Clason,X100,800 TAYLOR AVENUE,X,8.0,612.0,,1,P.S. 100 Isaac Clason,1.0,1.0,1.0,1.0,1.0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BRONX,10473.0,40.821409,-73.862976,9.0,18.0,42.0,2022550.0,2036410001.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X099,,1180 REV. J.A. POLITE AVE. CONSOLIDATED LOCATION,,1180 REV. J.A. POLITE AVE.,X,12.0,466.0,1180 REV. J.A. POLITE AVE. CONSOLIDATED LOCATION,2,"Metropolitan High School, The |  Peace and Diversity Academy |  1180 REV. J.A. POLITE AVE. CONSOLIDATED LOCATION",0.0,3.0,12.0,0.0,1.0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BRONX,10459.0,40.827315,-73.897612,2.0,17.0,131.0,2005276.0,2026920014.0,Longwood                                                                   
2015-16,X099,12X278,Peace and Diversity Academy,X278,1180 REV. J.A. POLITE AVE.,X,12.0,125.0,1180 REV. J.A. POLITE AVE. CONSOLIDATED LOCATION,2,"Metropolitan High School, The |  Peace and Diversity Academy |  1180 REV. J.A. POLITE AVE. CONSOLIDATED LOCATION",,,,,,2C,1-250,,,,,,BRONX,10459.0,40.827315,-73.897612,2.0,17.0,131.0,2005276.0,2026920014.0,Longwood                                                                   
2015-16,X099,12X248,"Metropolitan High School, The",X248,1180 REV. J.A. POLITE AVE.,X,12.0,341.0,1180 REV. J.A. POLITE AVE. CONSOLIDATED LOCATION,2,"Metropolitan High School, The |  Peace and Diversity Academy |  1180 REV. J.A. POLITE AVE. CONSOLIDATED LOCATION",,,,,,3C,251-500,,,,,,BRONX,10459.0,40.827315,-73.897612,2.0,17.0,131.0,2005276.0,2026920014.0,Longwood                                                                   
2015-16,X098,,1619 BOSTON ROAD CONSOLIDATED LOCATION,,1619 BOSTON ROAD,X,12.0,958.0,1619 BOSTON ROAD CONSOLIDATED LOCATION,3,J.H.S. 098 Herman Ridder |  Explorations Academy  |    Bronx Envision Academy |  1619 BOSTON ROAD CONSOLIDATED LOCATION,1.0,8.0,9.0,3.0,5.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10460.0,40.8359,-73.890458,3.0,17.0,155.0,2009867.0,2029390093.0,Crotona Park East                                                          
2015-16,X098,12X511,Bronx Envision Academy,X511,1619 BOSTON ROAD,X,12.0,396.0,1619 BOSTON ROAD CONSOLIDATED LOCATION,3,J.H.S. 098 Herman Ridder |  Explorations Academy  |    Bronx Envision Academy |  1619 BOSTON ROAD CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10460.0,40.8359,-73.890458,3.0,17.0,155.0,2009867.0,2029390093.0,Crotona Park East                                                          
2015-16,X098,12X251,Explorations Academy,X251,1619 BOSTON ROAD,X,12.0,363.0,1619 BOSTON ROAD CONSOLIDATED LOCATION,3,J.H.S. 098 Herman Ridder |  Explorations Academy  |    Bronx Envision Academy |  1619 BOSTON ROAD CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10460.0,40.8359,-73.890458,3.0,17.0,155.0,2009867.0,2029390093.0,Crotona Park East                                                          
2015-16,X098,12X098,J.H.S. 098 Herman Ridder,X098,1619 BOSTON ROAD,X,12.0,199.0,1619 BOSTON ROAD CONSOLIDATED LOCATION,3,J.H.S. 098 Herman Ridder |  Explorations Academy  |    Bronx Envision Academy |  1619 BOSTON ROAD CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,BRONX,10460.0,40.8359,-73.890458,3.0,17.0,155.0,2009867.0,2029390093.0,Crotona Park East                                                          
2015-16,X097,11X097,P.S. 097 Bronx,X097,1375 MACE AVENUE,X,11.0,694.0,,1,P.S. 097 Bronx,0.0,0.0,0.0,0.0,0.0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BRONX,10469.0,40.862839,-73.846791,11.0,13.0,314.0,2052739.0,2044740001.0,Allerton-Pelham Gardens                                                    
2015-16,X096,11X096,P.S. 096 Richard Rodgers,X096,650 WARING AVENUE,X,11.0,971.0,,1,P.S. 096 Richard Rodgers,0.0,0.0,1.0,0.0,0.0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BRONX,10467.0,40.861371,-73.869296,11.0,15.0,33201.0,2049999.0,2043410013.0,Bronxdale                                                                  
2015-16,X095,,3961 HILLMAN AVENUE CONSOLIDATED LOCATION,,3961 HILLMAN AVENUE,X,10.0,1709.0,3961 HILLMAN AVENUE CONSOLIDATED LOCATION,2,P.S. 095 Sheila Mencher |  Ampark Neighborhood |  3961 HILLMAN AVENUE CONSOLIDATED LOCATION,2.0,4.0,1.0,3.0,3.0,8C,1501-1750,0.59,2.3,4.8,1.36,1.17,BRONX,10463.0,40.882898,-73.891256,8.0,11.0,281.0,2015472.0,2032520182.0,Van Cortlandt Village                                                      
2015-16,X095,10X344,Ampark Neighborhood,X344,3961 HILLMAN AVENUE,X,10.0,400.0,3961 HILLMAN AVENUE CONSOLIDATED LOCATION,2,P.S. 095 Sheila Mencher |  Ampark Neighborhood |  3961 HILLMAN AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10463.0,40.882898,-73.891256,8.0,11.0,281.0,2015472.0,2032520182.0,Van Cortlandt Village                                                      
